id,title,genres,vote_average,Plot
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure-Family-Fantasy,7.12,"sibl luci edmund susan and peter step through a magic wardrob and find the land of narnia . there they discov a charm onc peac kingdom that ha been plung into etern winter by the evil white witch jadi . aid by the wise and magnific lion aslan the children lead narnia into a spectacular climact battl to be free of the witch 's glacial power forev . save the world-sibl relationship-witch-bas on novel or book-self sacrifice-winter-cupboard-beaver-lion-fairi tale-epic-surrealism-battle-bas on children 's book-fantasi world-duringcreditsstinger-1940s-high fantasy-bas on young adult novel-faun-good versu evil adventure-family-fantasi the chronicl of narnia : the lion , the witch and the wardrob"
951491,Saw X,Horror-Thriller,7.4,between the event of 'saw ' and 'saw ii ' a sick and desper john kramer travel to mexico for a riski and experiment medic procedur in hope of a miracl cure for hi cancer onli to discov the entir oper is a scam to defraud the most vulner . arm with a newfound purpos the infam serial killer return to hi work turn the tabl on the con artist in hi signatur viscer way through deviou derang and ingeni trap . mexico citi mexico-sadism-riddle-gore-sequel-con artist-cancer-scam-seri killer-torture-drugs-surviv horror-duringcreditsstinger-franchise-jigsaw-méxico-saw-death game-requel horror-thril saw x
719221,Tarot,Horror-Thriller,4.8,when a group of friend recklessli violat the sacr rule of tarot read they unknowingli unleash an unspeak evil trap within the curs card . one by one they come face to face with fate and end up in a race against death . tarot cards-slasher-group of friends-tarot-supernatur horror horror-thril tarot
823464,Godzilla x Kong: The New Empire,Action-Adventure-Science Fiction-Fantasy-Thriller-Mystery,7.164,follow their explos showdown godzilla and kong must reunit against a coloss undiscov threat hidden within our world challeng their veri exist – and our own . giant monster-sequel-dinosaur-monkey-kaiju-fantasi world-giant ape-langu française-godzilla-k kong-cliché-pretenti action-adventure-sci fiction-fantasy-thriller-mysteri godzilla x kong : the new empir
542196,Wolf Hound,War-Action,6.643,inspir by the real-lif german special oper unit kg 200 that shot down repair and flew alli aircraft as trojan hors `` wolf hound '' take place in 1944 german-occupi franc and follow the dare exploit of jewish-american fighter pilot captain david holden . ambush behind enemi line holden must rescu a captur b-17 fli fortress crew evad a ruthless enemi stalk him at everi turn and foil a plot that could complet alter the outcom of world war ii . world war ii war-act wolf hound
1701,Con Air,Action-Thriller-Crime,6.7,newly-parol former us armi ranger cameron poe is head back to hi wife but must fli home aboard a prison transport flight dub `` jailbird '' take the “ worst of the worst ” prison a group describ as “ pure predat ” to a new super-prison . poe face imposs odd when the transport plane is skyjack mid-flight by the most viciou crimin in the countri led by the mastermind — geniu serial killer cyru `` the viru '' grissom and back by black milit diamond dog and psychopath billi bedlam . prison-helicopter-airplane-escape-undercover-ambush-war veteran-ga station-psychopath-bravery-mexican standoff-sandstorm-hijacking-u army-prison guard-u.s. marshal-seri killer-shootout-la vegas-explosion-brutality-convict-desert-war hero-diabetic-dea agent-hostil takeover-skyjacker-motorcycl chase-disguises-act hero-armi veteran-prison transport-transport plane action-thriller-crim con air
829402,Ultraman: Rising,Animation-Science Fiction-Family-Action,8.782,with tokyo under attack from kaiju ultraman discov hi greatest challeng isn ’ t fight giant monster - it ’ s rais one . hero-superhero-villain-basebal player-kaiju-duringcreditsstinger-supervillain-kyodai hero-3d animation-ultraman-henshin hero animation-sci fiction-family-act ultraman : rise
663712,Terrifier 2,Horror,6.966,after be resurrect by a sinist entiti art the clown return to mile counti where he must hunt down and destroy a teenag girl and her younger brother on halloween night . as the bodi count rise the sibl fight to stay aliv while uncov the true natur of art 's evil intent . clown-halloween-resurrection-sequel-gore-slasher-killer-kil clown-duringcreditsstinger-evil clown-halloween night-graph violence-megaslash horror terrifi 2
792307,Poor Things,Science Fiction-Romance-Comedy,7.788,brought back to life by an unorthodox scientist a young woman run off with a lawyer on a whirlwind adventur across the contin . free from the prejudic of her time she grow steadfast in her purpos to stand for equal and liber . ship-london england-experiment-pari france-bas on novel or book-obsession-lisbon portugal-crook lawyer-love-domest abuse-femal protagonist-doctor-prostitution-cruelty-scientist-masturbation-disfigur face-sexu awakening-explor sexuality-sex worker-femal empowerment-femal sexuality-brain transplant-absurdism-quest for knowledge-spous abuse-women 's liberation-alexandria egypt-victorian era-quest for identity-frankenstein-pathetic-bodi horror-condescend scienc fiction-romance-comedi poor thing
480530,Creed II,Drama,6.99,between person oblig and train for hi next big fight against an oppon with tie to hi famili 's past adoni creed is up against the challeng of hi life . sports-sequel-rivalry-lo angel california-boxing-dedicated-box ring-ukrain drama creed ii
507086,Jurassic World Dominion,Adventure-Action-Science Fiction,6.9,four year after the destruct of isla nublar biosyn oper attempt to track down maisi lockwood while dr elli sattler investig a genet engin swarm of giant insect . giant monster-dinosaur-child kidnapping-jurassic-anim sanctuary-shot on film adventure-action-sci fiction jurass world dominion
929562,In the Forest,Horror-Thriller,6.1,helen and her daughter emili reluctantli accompani helen ’ s father stan on a famili camp trip drive deep into the forest for a real outdoor experi onli to have angri landown howard arriv and forc them to leav . when their rv get stuck helen decid to seek help but discov a disturb secret on the man ’ s properti . she must then fight to protect her famili and make it out of the forest aliv befor be hunt down . thriller-survival-backwood horror-thril in the forest
312221,Creed,Drama,7.405,the former world heavyweight champion rocki balboa serv as a trainer and mentor to adoni johnson the son of hi late friend and former rival apollo creed . underdog-mexico-mentor-trainer-sports-cancer-spin off-underground fighting-motiv speaker-boxing-legaci drama creed
877269,Strange World,Animation-Family-Adventure-Science Fiction,6.513,a journey deep into an unchart and treacher land where fantast creatur await the legendari clades—a famili of explor whose differ threaten to toppl their latest and by far most crucial mission . monster-harmony-farmer-explorer-lgbt teen-altern world animation-family-adventure-sci fiction strang world
877703,Teen Wolf: The Movie,Action-Fantasy-TV Movie,7.899,the wolv are howl onc again as a terrifi ancient evil emerg in beacon hill . scott mccall no longer a teenag yet still an alpha must gather new alli and reunit trust friend to fight back against thi power and deadli enemi . sequel-werewolf-supernatur creature-bas on movie-banshee-northern california-bas on tv series-2020 action-fantasy-tv movi teen wolf : the movi
760741,Beast,Thriller,6.9,a recent widow man and hi two teenag daughter travel to a game reserv in south africa . howev their journey of heal soon turn into a fight for surviv when a bloodthirsti lion start to stalk them . wild anim thriller beast
932086,Horizon: An American Saga - Chapter 1,Drama-Western,7.023,follow the stori of how the old west wa won—and lost—through the blood sweat and tear of mani . span 15 year befor dure and follow the civil war from 1859 to 1874 embark on an emot journey across a countri at war with itself experienc through the len of famili friend and foe all attempt to discov what it truli mean to be the unit state of america . montana-indigenous-brothel-new mexico-american civil war-post civil war-american west-19th century-manifest destiny-1860s-histor epic-1850s-arrogant-cliché-disrespect drama-western horizon : an american saga - chapter 1
768362,Missing,Drama-Mystery-Thriller,7.684,when her mother disappear while on vacat in colombia with her new boyfriend june ’ s search for answer is hinder by intern red tape . stuck thousand of mile away in lo angel june creativ use all the latest technolog at her fingertip to tri and find her befor it ’ s too late . but as she dig deeper her digit sleuth rais more question than answer ... and when june unravel secret about her mom she discov that she never realli knew her at all . fbi-detect story-sequel-teenag girl-lo angel california-miss person-found footage-amateur sleuth-moth daughter relationship-screenlife-independ film-colombia-low budget drama-mystery-thril miss
798021,Family Switch,Comedy-Fantasy-Family,6.319,when the walker famili member switch bodi with each other dure a rare planetari align their hilari journey to find their way back to normal will bring them closer togeth than they ever thought possibl . base on novel or book-bullying-dysfunct family-body-swap-famili conflicts-swedish family-teen romance-famili comedy-nuclear famili comedy-fantasy-famili famili switch
897192,Diary of a Wimpy Kid: Rodrick Rules,Animation-Comedy-Family,6.8,a new school year hi brother rodrick teas him over and over and over and over again . will greg manag to get along with him ? or will a secret ruin everyth ? base on novel or book-sequel animation-comedy-famili diari of a wimpi kid : rodrick rule
